ano,bimestre,materia,data,texto
2024,3,portugues,3 AGO,"3 AGO OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG401C) 
Compreender a funcionalidade dos
expoentes linguísticos em 
contextos do cotidiano (escola, 
redes
sociais, trabalho, família, lazer) por 
meio da leitura e
interpretação de diálogos diversos, 
associando as formas
linguísticas ao contexto em que 
elas são emitidas para aplicálas em 
situações de uso no cotidiano 
(atividades de
comunicação funcional).
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros
discursivos (poemas, contos,
crônicas, tiras, charges, diários,
propagandas, classificados,
receitas, reportagens).
Atividade de leitura e interpretação 
de texto em duplas
Realizações de Anotações (Relatórios, 
Resumo, Mapa Mentais, e outros)

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,3,portugues,6 AGO,"6 AGO OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP29A) 
Estruturar textos escritos e orais 
presentes na
propagação das práticas culturais 
contemporâneas, considerando o
estilo e a funcionalidade de cada 
gênero discursivo, em diferentes
situações de uso para promover as 
relações de construção da
textualidade (intertextualidade, 
paráfrase, citação, paródia, alusão,
referência, epígrafe) e 
interdiscursividade.
OBJETOS DE CONHECIMENTO
DO DC-GOEM  Reconstrução da 
textualidade e
compreensão dos efeitos de
sentido provocados pelos usos
de recursos linguísticos e
multissemióticos.
Confecção de quadrinhos, charges, 
classificados, paródias e resenhas
Resolução de atividades propostas

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,3,portugues,7 AGO,"7 AGO OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG401C) 
Compreender a funcionalidade dos
expoentes linguísticos em 
contextos do cotidiano (escola, 
redes
sociais, trabalho, família, lazer) por 
meio da leitura e
interpretação de diálogos diversos, 
associando as formas
linguísticas ao contexto em que 
elas são emitidas para aplicálas em 
situações de uso no cotidiano 
(atividades de
comunicação funcional).
OBJETOS DE CONHECIMENTO
DO DC-GOEM Elementos da 
comunicação.
Funções da linguagem.
Modalização. 
Compreensão e interpretação de 
textos
Realizações de Anotações (Relatórios, 
Resumo, Mapa Mentais, e outros)

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,3,portugues,7 AGO,"7 AGO OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP21A) 
Produzir playlists, fazendo uso dos
recursos expressivos linguísticos, 
paralinguísticos, e
da ferramenta de edição de som 
inseridos no
contexto de produção, circulação e 
recepção para
enriquecer a competência e os 
letramentos digitais
e potencializar o interesse e o 
protagonismo.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Estratégia de leitura: 
apreender
os sentidos globais do texto.
Correção de atividades de classe e 
de casa
Realização de Atividades via recursos 
digitais"
2024,1,portugues,8 MAR,"8 MAR OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Contexto de 
produção
(época, objetivos,
produtor/receptor),
circulação e recepção de
textos.; OBJETOS DE 
CONHECIMENTO
DO DC-GOEM Contexto de 
produção
(época, objetivos,
produtor/receptor),
circulação e recepção de
textos. - Análise de crônica
Leitura e interpretação de texto
Resolução de atividades propostas"
2024,1,portugues,9 MAR,"9 MAR OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Atividade avaliativa; Variedades 
linguísticas da
língua portuguesa:
sociocultural, regional e
histórica.
Resolução de listas de exercícios
Avaliação escrita

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,9 MAR,"9 MAR OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Atividade avaliativa; Variedades 
linguísticas da
língua portuguesa:
sociocultural, regional e
histórica.
Resolução de listas de exercícios - 
terminar a resolução da atividade.
Avaliação escrita"
2024,1,portugues,2 MAR,"2 MAR Objetivos de aprendizagem do DC-
GOEM 
(GO-EMLP31-A) Elaborar 
pesquisas variadas,
utilizando as etapas de produção, 
para avaliar
cada parte do processo de 
construção do
conhecimento científico, a partir 
dos gêneros
textuais envolvidos na realização e 
divulgação
de pesquisas, para uma posse ativa 
da forma
como o conhecimento científico é 
produzido.
OBJETOS DE CONHECIMENTO 
DO DC-GOEM Estratégia de
leitura: apreender os sentidos
globais do texto; OBJETOS DE 
CONHECIMENTO DO DC-GOEM 
Estratégia de
leitura: apreender os sentidos
globais do texto - Avaliação: 
Compreensão e Interpretação de 
texto.
Interpretação de textos e imagens
Avaliação escrita

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,5 MAR,"5 MAR OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
Objetos de conhecimento do DC-
GOEM -  Coesão: conjunções,
preposição e pronomes,
advérbios (referentes e
referenciais, elementos de
coesão). ; OBJETOS DE 
CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Devolutiva da Prova de Bloco, 
Ciclo 2.
Correção de atividades de classe e 
de casa
Envolvimento e participação nas 
discussões

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,6 MAR,"6 MAR OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM 
(GO-EMLP02A) Utilizar as 
variedades linguísticas e a
norma padrão como língua 
materna, nas mais
diversas situações comunicativas, 
considerando as
situações adequadas de uso da 
língua para evitar o
preconceito linguístico.
 (GO-EMLP02B) Estruturar as 
partes de textos escritos
e orais, estabelecendo as relações 
adequadas,
considerando a composição 
presente na
disseminação das práticas culturais 
contemporâneas,
no estilo e na sua funcionalidade 
em diferentes
situações de uso para desenvolver 
as relações de
textualidade e de 
interdiscursividade.
Objeto de Conhecimento do DC-
GOEM - Tema/assunto, fato e 
opinião.; Objetos de conhecimento 
do DC-GOEM -  Coesão: 
conjunções,
preposição e pronomes,
advérbios (referentes e
referenciais, elementos de
coesão). ; Variedades linguísticas da
língua portuguesa:
sociocultural, regional e
histórica.
Avaliação: Atividade de fixação das 
aprendizagem
Avaliação escrita

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,6 MAR,"6 MAR OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM
(GO-EMLP28A) Organizar e 
experimentar estratégias de estudo
utilizando leituras, resolução de 
exercícios, interpretação de
vídeos, gráficos e imagens acerca 
do conteúdo em questão para
produzir uma aprendizagem 
significativa e otimizar o tempo.
OBJETOS DE CONHECIMENTO
DO DC-GOEM
Forma de
composição do texto. Relação
entre contexto de produção e
características composicionais e
estilísticas dos gêneros.; OBJETOS 
DE CONHECIMENTO
DO DC-GOEM
Forma de
composição do texto. Relação
entre contexto de produção e
características composicionais e
estilísticas dos gêneros. - Elementos 
da Comunicação
Aula expositiva participativa. Texto 
expositivo da Apostila Goiás Tec.
Envolvimento e participação nas 
discussões"
2024,1,portugues,9 FEV,"9 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM  (GO-EMLGG201A) 
Sintetizar e resenhar textos,
utilizando paráfrases, marcas do 
discurso
reportado e citações, para 
empregar em textos
de divulgação de estudos e 
pesquisas.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Linguagens seus
diálogos e práticas culturais.
Contextos e práticas. ; OBJETOS DE 
CONHECIMENTO
DO DC-GOEM Linguagens seus
diálogos e práticas culturais.
Contextos e práticas.  - A Arte 
Literária
Aula expositiva participativa
Envolvimento e participação nas 
discussões"
2024,1,portugues,0 FEV,"0 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM  (GO-EMLGG201A) 
Sintetizar e resenhar textos,
utilizando paráfrases, marcas do 
discurso
reportado e citações, para 
empregar em textos
de divulgação de estudos e 
pesquisas.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Linguagens seus
diálogos e práticas culturais.
Contextos e práticas. ; OBJETOS DE 
CONHECIMENTO
DO DC-GOEM Linguagens seus
diálogos e práticas culturais.
Contextos e práticas.  - Arte Literária
Resolução de exercícios
Resolução de atividades propostas

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,0 FEV,"0 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM 
(GO-EMLGG201A) Sintetizar e 
resenhar textos,
utilizando paráfrases, marcas do 
discurso
reportado e citações, para 
empregar em textos
de divulgação de estudos e 
pesquisas.
OBJETOS DE CONHECIMENTO
DO DC-GOEM
- Linguagens, seus
diálogos e práticas culturais.; 
OBJETOS DE CONHECIMENTO
DO DC-GOEM
- Linguagens, seus
diálogos e práticas culturais. - Textos 
literários
Correção de atividades de classe e 
de casa
Resolução de atividades propostas"
2024,1,portugues,3 FEV,"3 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
; OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Conjunções coordenativas
Aula expositiva participativa
Envolvimento e participação nas 
discussões

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,6 FEV,"6 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
; OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Conjunções subordinativas
Aula expositiva participativa
Envolvimento e participação nas 
discussões"
2024,1,portugues,7 FEV,"7 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
; OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Conjunções
Atividade de fixação das 
aprendizagem
Resolução de atividades propostas

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,7 FEV,"7 FEV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
; OBJETOS DE CONHECIMENTO
DO DC-GOEM Gêneros do discurso.
Relação entre os símbolos
representados
 - Conjunções
Correção de atividades de classe e 
de casa
Resolução de atividades propostas

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,1 MAR,"1 MAR
OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM 
(GO-EMLP02A) Utilizar as 
variedades linguísticas e a
norma padrão como língua 
materna, nas mais
diversas situações comunicativas, 
considerando as
situações adequadas de uso da 
língua para evitar o
preconceito linguístico.
 (GO-EMLP02B) Estruturar as 
partes de textos escritos
e orais, estabelecendo as relações 
adequadas,
considerando a composição 
presente na
disseminação das práticas culturais 
contemporâneas,
no estilo e na sua funcionalidade 
em diferentes
situações de uso para desenvolver 
as relações de
textualidade e de 
interdiscursividade.
Objeto de Conhecimento do DC-
GOEM - Tema/assunto, fato e 
opinião.; Objeto de Conhecimento do 
DC-GOEM - Tema/assunto, fato e 
opinião. - Como fazer uma boa 
redação
Aula expositiva participativa
Envolvimento e participação nas 
discussões

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA"
2024,4,portugues,2 NOV,"2 NOV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM  (GO-EMLP53A) 
Avaliar, com o uso de textos 
literários
diversos, a produção de 
comentários de livros, filmes,
canções e espetáculos, observando 
os critérios de
composição de cada produto 
cultural para a
produção oral e escrita do 
raciocínio crítico
avaliativo sobre os principais 
artistas e suas obras.
OBJETOS DE CONHECIMENTO
DO DC-GOEM  Literatura e arte
nas Línguas Espanhola, Inglesa e
Portuguesa. 
Compreensão e interpretação de 
textos
Realizações de Anotações (Relatórios, 
Resumo, Mapa Mentais, e outros)

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,5 NOV,"5 NOV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP14A) 
Analisar os contextos de produção,
circulação e recepção de 
informações, dados e
argumentos em diversas fontes, 
identificando os
elementos essenciais de garantia 
da credibilidade
dos atos comunicativos da cultura 
audiovisual no
meio digital de informação e 
comunicação (recursos
linguísticos e multissemióticos e 
efeitos de sentido)
para legitimar as escolhas e a 
exploração crítica.
OBJETOS DE CONHECIMENTO
DO DC-GOEM  Intertextualidade nas 
Línguas espanhola,
Inglesa e Portuguesa. 
Leitura e interpretação de textos, 
documentos e imagens
Envolvimento e participação nas 
discussões

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,6 NOV,"6 NOV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP06D) 
Reconhecer os diferentes recursos 
da
linguagem verbal e não verbal em 
diferentes
tipologias textuais e diferentes 
gêneros discursivos,
descrevendo os recursos utilizados 
na elaboração
dos textos para analisar os efeitos 
de sentido desses
usos linguísticos na construção de 
sentido.
OBJETOS DE CONHECIMENTO
DO DC-GOEM  Leitura branca e
dramática de textos nas Línguas 
Espanhola,
Inglesa e Portuguesa. 
Atividade de leitura e interpretação 
de texto em duplas
Realizações de Anotações (Relatórios, 
Resumo, Mapa Mentais, e outros)

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,6 NOV,"6 NOV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP06D) 
Reconhecer os diferentes recursos 
da
linguagem verbal e não verbal em 
diferentes
tipologias textuais e diferentes 
gêneros discursivos,
descrevendo os recursos utilizados 
na elaboração
dos textos para analisar os efeitos 
de sentido desses
usos linguísticos na construção de 
sentido.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Intertextualidade nas 
Línguas espanhola,
Inglesa e Portuguesa.
Aulas expositivas online via 
recursos de mídias digitais
Apresentação de trabalhos em grupo 
e/ou individual

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,9 NOV,"9 NOV OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP14A) 
Analisar os contextos de produção,
circulação e recepção de 
informações, dados e
argumentos em diversas fontes, 
identificando os
elementos essenciais de garantia 
da credibilidade
dos atos comunicativos da cultura 
audiovisual no
meio digital de informação e 
comunicação (recursos
linguísticos e multissemióticos e 
efeitos de sentido)
para legitimar as escolhas e a 
exploração crítica.
OBJETOS DE CONHECIMENTO
DO DC-GOEM  Intertextualidade nas 
Línguas espanhola,
Inglesa e Portuguesa. 
Correção de atividades de classe e 
de casa
Envolvimento e participação nas aulas 
práticas; Realizações de Anotações 
(Relatórios, Resumo, Mapa Mentais, e 
outros)

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,2 DEZ,"2 DEZ
OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP06D) 
Reconhecer os diferentes recursos 
da
linguagem verbal e não verbal em 
diferentes
tipologias textuais e diferentes 
gêneros discursivos,
descrevendo os recursos utilizados 
na elaboração
dos textos para analisar os efeitos 
de sentido desses
usos linguísticos na construção de 
sentido.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Intertextualidade nas 
Línguas espanhola,
Inglesa e Portuguesa.
Compreensão e interpretação de 
textos
Resolução de atividades propostas

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,3 DEZ,"3 DEZ
OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP06D) 
Reconhecer os diferentes recursos 
da
linguagem verbal e não verbal em 
diferentes
tipologias textuais e diferentes 
gêneros discursivos,
descrevendo os recursos utilizados 
na elaboração
dos textos para analisar os efeitos 
de sentido desses
usos linguísticos na construção de 
sentido.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Dramatização.
discussão dirigida pelo professor
Envolvimento e participação nas 
discussões

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,4,portugues,3 DEZ,"3 DEZ
OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLP06D) 
Reconhecer os diferentes recursos 
da
linguagem verbal e não verbal em 
diferentes
tipologias textuais e diferentes 
gêneros discursivos,
descrevendo os recursos utilizados 
na elaboração
dos textos para analisar os efeitos 
de sentido desses
usos linguísticos na construção de 
sentido.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Intertextualidade nas 
Línguas espanhola,
Inglesa e Portuguesa.
Atividade de leitura e interpretação 
de texto em duplas
Realizações de Anotações (Relatórios, 
Resumo, Mapa Mentais, e outros)"
2024,1,portugues,2 JAN,"2 JAN OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Contexto de 
produção
(época, objetivos,
produtor/receptor),
circulação e recepção de
textos.; OBJETOS DE 
CONHECIMENTO
DO DC-GOEM Contexto de 
produção
(época, objetivos,
produtor/receptor),
circulação e recepção de
textos. - Acolhimento
Acolhimento
Acolhimento

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
2024,1,portugues,3 JAN,"3 JAN OBJETIVOS DE APRENDIZAGEM 
DO DC-GOEM (GO-EMLGG101A) 
Identificar as várias tipologias
textuais e gêneros discursivos de 
circulação
cotidiana, analisando as diferentes 
linguagens para
possibilitar a criticidade e promover 
a adequação
textual.
OBJETOS DE CONHECIMENTO
DO DC-GOEM Contexto de 
produção
(época, objetivos,
produtor/receptor),
circulação e recepção de
textos.; OBJETOS DE 
CONHECIMENTO
DO DC-GOEM Contexto de 
produção
(época, objetivos,
produtor/receptor),
circulação e recepção de
textos. - Acolhimento
Acolhimento
Acolhimento

Conteúdos Planejados
Composição: Ensino Médio Concomitante Intercomplementar à Educação Profissional - Técnico em Desenvolvimento em Web e Cibersegurança     
Serie: 1ª Série
Turma: 1A - 20246
Turno: Matutino
Professor: MARICELES
Escola: CENTRO DE ENSINO EM PERÍODO INTEGRAL PROFESSOR JOAQUIM CARVALHO FERREIRA
Disciplina: LÍNGUA PORTUGUESA
Aula
Expectativas de Aprendizagem
Conteúdos
Metodologia
Avaliação"
